"slope","threshold","x","sigmoid"
4,0.0,1.0000,1.000000
4,0.1,0.0000,0.167982
4,0.1,0.0100,0.191545
4,0.1,0.0200,0.217550
4,0.1,0.0300,0.246011
4,0.1,0.0400,0.276878
4,0.1,0.0500,0.310026
4,0.1,0.0600,0.345247
4,0.1,0.0700,0.382252
4,0.1,0.0800,0.420676
4,0.1,0.0900,0.460085
4,0.1,0.1000,0.500000
4,0.1,0.1100,0.539915
4,0.1,0.1200,0.579324
4,0.1,0.1300,0.617748
4,0.1,0.1400,0.654753
4,0.1,0.1500,0.689974
4,0.1,0.1600,0.723122
4,0.1,0.1700,0.753989
4,0.1,0.1800,0.782450
4,0.1,0.1900,0.808455
4,0.1,0.2000,0.832018
4,0.1,0.2100,0.853210
4,0.1,0.2200,0.872138
4,0.1,0.2300,0.888944
4,0.1,0.2400,0.903784
4,0.1,0.2500,0.916827
4,0.1,0.2600,0.928242
4,0.1,0.2700,0.938197
4,0.1,0.2800,0.946849
4,0.1,0.2900,0.954349
4,0.1,0.3000,0.960834
4,0.1,0.3100,0.966431
4,0.1,0.3200,0.971252
4,0.1,0.3300,0.975398
4,0.1,0.3400,0.978959
4,0.1,0.3500,0.982014
4,0.1,0.3600,0.984632
4,0.1,0.3700,0.986875
4,0.1,0.3800,0.988794
4,0.1,0.3900,0.990435
4,0.1,0.4000,0.991837
4,0.1,0.4100,0.993036
4,0.1,0.4200,0.994059
4,0.1,0.4300,0.994933
4,0.1,0.4400,0.995679
4,0.1,0.4500,0.996316
4,0.1,0.4600,0.996859
4,0.1,0.4700,0.997322
4,0.1,0.4800,0.997717
4,0.1,0.4900,0.998054
4,0.1,0.5000,0.998341
4,0.1,0.5100,0.998586
4,0.1,0.5200,0.998795
4,0.1,0.5300,0.998973
4,0.1,0.5400,0.999125
4,0.1,0.5500,0.999254
4,0.1,0.5600,0.999364
4,0.1,0.5700,0.999458
4,0.1,0.5800,0.999538
4,0.1,0.5900,0.999606
4,0.1,0.6000,0.999665
4,0.1,0.6100,0.999714
4,0.1,0.6200,0.999756
4,0.1,0.6300,0.999792
4,0.1,0.6400,0.999823
4,0.1,0.6500,0.999849
4,0.1,0.6600,0.999872
4,0.1,0.6700,0.999891
4,0.1,0.6800,0.999907
4,0.1,0.6900,0.999921
4,0.1,0.7000,0.999932
4,0.1,0.7100,0.999942
4,0.1,0.7200,0.999951
4,0.1,0.7300,0.999958
4,0.1,0.7400,0.999964
4,0.1,0.7500,0.999970
4,0.1,0.7600,0.999974
4,0.1,0.7700,0.999978
4,0.1,0.7800,0.999981
4,0.1,0.7900,0.999984
4,0.1,0.8000,0.999986
4,0.1,0.8100,0.999988
4,0.1,0.8200,0.999990
4,0.1,0.8300,0.999992
4,0.1,0.8400,0.999993
4,0.1,0.8500,0.999994
4,0.1,0.8600,0.999995
4,0.1,0.8700,0.999996
4,0.1,0.8800,0.999996
4,0.1,0.8900,0.999997
4,0.1,0.9000,0.999997
4,0.1,0.9100,0.999998
4,0.1,0.9200,0.999998
4,0.1,0.9300,0.999998
4,0.1,0.9400,0.999999
4,0.1,0.9500,0.999999
4,0.1,0.9600,0.999999
4,0.1,0.9700,0.999999
4,0.1,0.9800,0.999999
4,0.1,0.9900,0.999999
4,0.1,1.0000,0.999999
4,0.2,0.0000,0.039166
4,0.2,0.0100,0.045651
4,0.2,0.0200,0.053151
4,0.2,0.0300,0.061803
4,0.2,0.0400,0.071758
4,0.2,0.0500,0.083173
4,0.2,0.0600,0.096216
4,0.2,0.0700,0.111056
4,0.2,0.0800,0.127862
4,0.2,0.0900,0.146790
4,0.2,0.1000,0.167982
4,0.2,0.1100,0.191545
4,0.2,0.1200,0.217550
4,0.2,0.1300,0.246011
4,0.2,0.1400,0.276878
4,0.2,0.1500,0.310026
4,0.2,0.1600,0.345247
4,0.2,0.1700,0.382252
4,0.2,0.1800,0.420676
4,0.2,0.1900,0.460085
4,0.2,0.2000,0.500000
4,0.2,0.2100,0.539915
4,0.2,0.2200,0.579324
4,0.2,0.2300,0.617748
4,0.2,0.2400,0.654753
4,0.2,0.2500,0.689974
4,0.2,0.2600,0.723122
4,0.2,0.2700,0.753989
4,0.2,0.2800,0.782450
4,0.2,0.2900,0.808455
4,0.2,0.3000,0.832018
4,0.2,0.3100,0.853210
4,0.2,0.3200,0.872138
4,0.2,0.3300,0.888944
4,0.2,0.3400,0.903784
4,0.2,0.3500,0.916827
4,0.2,0.3600,0.928242
4,0.2,0.3700,0.938197
4,0.2,0.3800,0.946849
4,0.2,0.3900,0.954349
4,0.2,0.4000,0.960834
4,0.2,0.4100,0.966431
4,0.2,0.4200,0.971252
4,0.2,0.4300,0.975398
4,0.2,0.4400,0.978959
4,0.2,0.4500,0.982014
4,0.2,0.4600,0.984632
4,0.2,0.4700,0.986875
4,0.2,0.4800,0.988794
4,0.2,0.4900,0.990435
4,0.2,0.5000,0.991837
4,0.2,0.5100,0.993036
4,0.2,0.5200,0.994059
4,0.2,0.5300,0.994933
4,0.2,0.5400,0.995679
4,0.2,0.5500,0.996316
4,0.2,0.5600,0.996859
4,0.2,0.5700,0.997322
4,0.2,0.5800,0.997717
4,0.2,0.5900,0.998054
4,0.2,0.6000,0.998341
4,0.2,0.6100,0.998586
4,0.2,0.6200,0.998795
4,0.2,0.6300,0.998973
4,0.2,0.6400,0.999125
4,0.2,0.6500,0.999254
4,0.2,0.6600,0.999364
4,0.2,0.6700,0.999458
4,0.2,0.6800,0.999538
4,0.2,0.6900,0.999606
4,0.2,0.7000,0.999665
4,0.2,0.7100,0.999714
4,0.2,0.7200,0.999756
4,0.2,0.7300,0.999792
4,0.2,0.7400,0.999823
4,0.2,0.7500,0.999849
4,0.2,0.7600,0.999872
4,0.2,0.7700,0.999891
4,0.2,0.7800,0.999907
4,0.2,0.7900,0.999921
4,0.2,0.8000,0.999932
4,0.2,0.8100,0.999942
4,0.2,0.8200,0.999951
4,0.2,0.8300,0.999958
4,0.2,0.8400,0.999964
4,0.2,0.8500,0.999970
4,0.2,0.8600,0.999974
4,0.2,0.8700,0.999978
4,0.2,0.8800,0.999981
4,0.2,0.8900,0.999984
4,0.2,0.9000,0.999986
4,0.2,0.9100,0.999988
4,0.2,0.9200,0.999990
4,0.2,0.9300,0.999992
4,0.2,0.9400,0.999993
4,0.2,0.9500,0.999994
4,0.2,0.9600,0.999995
4,0.2,0.9700,0.999996
4,0.2,0.9800,0.999996
4,0.2,0.9900,0.999997
4,0.2,1.0000,0.999997
4,0.3,0.0000,0.008163
4,0.3,0.0100,0.009565
4,0.3,0.0200,0.011206
4,0.3,0.0300,0.013125
4,0.3,0.0400,0.015368
4,0.3,0.0500,0.017986
4,0.3,0.0600,0.021041
4,0.3,0.0700,0.024602
4,0.3,0.0800,0.028748
4,0.3,0.0900,0.033569
4,0.3,0.1000,0.039166
4,0.3,0.1100,0.045651
4,0.3,0.1200,0.053151
4,0.3,0.1300,0.061803
4,0.3,0.1400,0.071758
4,0.3,0.1500,0.083173
4,0.3,0.1600,0.096216
4,0.3,0.1700,0.111056
4,0.3,0.1800,0.127862
4,0.3,0.1900,0.146790
4,0.3,0.2000,0.167982
4,0.3,0.2100,0.191545
4,0.3,0.2200,0.217550
4,0.3,0.2300,0.246011
4,0.3,0.2400,0.276878
4,0.3,0.2500,0.310026
4,0.3,0.2600,0.345247
4,0.3,0.2700,0.382252
4,0.3,0.2800,0.420676
4,0.3,0.2900,0.460085
4,0.3,0.3000,0.500000
4,0.3,0.3100,0.539915
4,0.3,0.3200,0.579324
4,0.3,0.3300,0.617748
4,0.3,0.3400,0.654753
4,0.3,0.3500,0.689974
4,0.3,0.3600,0.723122
4,0.3,0.3700,0.753989
4,0.3,0.3800,0.782450
4,0.3,0.3900,0.808455
4,0.3,0.4000,0.832018
4,0.3,0.4100,0.853210
4,0.3,0.4200,0.872138
4,0.3,0.4300,0.888944
4,0.3,0.4400,0.903784
4,0.3,0.4500,0.916827
4,0.3,0.4600,0.928242
4,0.3,0.4700,0.938197
4,0.3,0.4800,0.946849
4,0.3,0.4900,0.954349
4,0.3,0.5000,0.960834
4,0.3,0.5100,0.966431
4,0.3,0.5200,0.971252
4,0.3,0.5300,0.975398
4,0.3,0.5400,0.978959
4,0.3,0.5500,0.982014
4,0.3,0.5600,0.984632
4,0.3,0.5700,0.986875
4,0.3,0.5800,0.988794
4,0.3,0.5900,0.990435
4,0.3,0.6000,0.991837
4,0.3,0.6100,0.993036
4,0.3,0.6200,0.994059
4,0.3,0.6300,0.994933
4,0.3,0.6400,0.995679
4,0.3,0.6500,0.996316
4,0.3,0.6600,0.996859
4,0.3,0.6700,0.997322
4,0.3,0.6800,0.997717
4,0.3,0.6900,0.998054
4,0.3,0.7000,0.998341
4,0.3,0.7100,0.998586
4,0.3,0.7200,0.998795
4,0.3,0.7300,0.998973
4,0.3,0.7400,0.999125
4,0.3,0.7500,0.999254
4,0.3,0.7600,0.999364
4,0.3,0.7700,0.999458
4,0.3,0.7800,0.999538
4,0.3,0.7900,0.999606
4,0.3,0.8000,0.999665
4,0.3,0.8100,0.999714
4,0.3,0.8200,0.999756
4,0.3,0.8300,0.999792
4,0.3,0.8400,0.999823
4,0.3,0.8500,0.999849
4,0.3,0.8600,0.999872
4,0.3,0.8700,0.999891
4,0.3,0.8800,0.999907
4,0.3,0.8900,0.999921
4,0.3,0.9000,0.999932
4,0.3,0.9100,0.999942
4,0.3,0.9200,0.999951
4,0.3,0.9300,0.999958
4,0.3,0.9400,0.999964
4,0.3,0.9500,0.999970
4,0.3,0.9600,0.999974
4,0.3,0.9700,0.999978
4,0.3,0.9800,0.999981
4,0.3,0.9900,0.999984
4,0.3,1.0000,0.999986
4,0.4,0.0000,0.001659
4,0.4,0.0100,0.001946
4,0.4,0.0200,0.002283
4,0.4,0.0300,0.002678
4,0.4,0.0400,0.003141
4,0.4,0.0500,0.003684
4,0.4,0.0600,0.004321
4,0.4,0.0700,0.005067
4,0.4,0.0800,0.005941
4,0.4,0.0900,0.006964
4,0.4,0.1000,0.008163
4,0.4,0.1100,0.009565
4,0.4,0.1200,0.011206
4,0.4,0.1300,0.013125
4,0.4,0.1400,0.015368
4,0.4,0.1500,0.017986
4,0.4,0.1600,0.021041
4,0.4,0.1700,0.024602
4,0.4,0.1800,0.028748
4,0.4,0.1900,0.033569
4,0.4,0.2000,0.039166
4,0.4,0.2100,0.045651
4,0.4,0.2200,0.053151
4,0.4,0.2300,0.061803
4,0.4,0.2400,0.071758
4,0.4,0.2500,0.083173
4,0.4,0.2600,0.096216
4,0.4,0.2700,0.111056
4,0.4,0.2800,0.127862
4,0.4,0.2900,0.146790
4,0.4,0.3000,0.167982
4,0.4,0.3100,0.191545
4,0.4,0.3200,0.217550
4,0.4,0.3300,0.246011
4,0.4,0.3400,0.276878
4,0.4,0.3500,0.310026
4,0.4,0.3600,0.345247
4,0.4,0.3700,0.382252
4,0.4,0.3800,0.420676
4,0.4,0.3900,0.460085
4,0.4,0.4000,0.500000
4,0.4,0.4100,0.539915
4,0.4,0.4200,0.579324
4,0.4,0.4300,0.617748
4,0.4,0.4400,0.654753
4,0.4,0.4500,0.689974
4,0.4,0.4600,0.723122
4,0.4,0.4700,0.753989
4,0.4,0.4800,0.782450
4,0.4,0.4900,0.808455
4,0.4,0.5000,0.832018
4,0.4,0.5100,0.853210
4,0.4,0.5200,0.872138
4,0.4,0.5300,0.888944
4,0.4,0.5400,0.903784
4,0.4,0.5500,0.916827
4,0.4,0.5600,0.928242
4,0.4,0.5700,0.938197
4,0.4,0.5800,0.946849
4,0.4,0.5900,0.954349
4,0.4,0.6000,0.960834
4,0.4,0.6100,0.966431
4,0.4,0.6200,0.971252
4,0.4,0.6300,0.975398
4,0.4,0.6400,0.978959
4,0.4,0.6500,0.982014
4,0.4,0.6600,0.984632
4,0.4,0.6700,0.986875
4,0.4,0.6800,0.988794
4,0.4,0.6900,0.990435
4,0.4,0.7000,0.991837
4,0.4,0.7100,0.993036
4,0.4,0.7200,0.994059
4,0.4,0.7300,0.994933
4,0.4,0.7400,0.995679
4,0.4,0.7500,0.996316
4,0.4,0.7600,0.996859
4,0.4,0.7700,0.997322
4,0.4,0.7800,0.997717
4,0.4,0.7900,0.998054
4,0.4,0.8000,0.998341
4,0.4,0.8100,0.998586
4,0.4,0.8200,0.998795
4,0.4,0.8300,0.998973
4,0.4,0.8400,0.999125
4,0.4,0.8500,0.999254
4,0.4,0.8600,0.999364
4,0.4,0.8700,0.999458
4,0.4,0.8800,0.999538
4,0.4,0.8900,0.999606
4,0.4,0.9000,0.999665
4,0.4,0.9100,0.999714
4,0.4,0.9200,0.999756
4,0.4,0.9300,0.999792
4,0.4,0.9400,0.999823
4,0.4,0.9500,0.999849
4,0.4,0.9600,0.999872
4,0.4,0.9700,0.999891
4,0.4,0.9800,0.999907
4,0.4,0.9900,0.999921
4,0.4,1.0000,0.999932
4,0.5,0.0000,0.000335
4,0.5,0.0100,0.000394
4,0.5,0.0200,0.000462
4,0.5,0.0300,0.000542
4,0.5,0.0400,0.000636
4,0.5,0.0500,0.000746
4,0.5,0.0600,0.000875
4,0.5,0.0700,0.001027
4,0.5,0.0800,0.001205
4,0.5,0.0900,0.001414
4,0.5,0.1000,0.001659
4,0.5,0.1100,0.001946
4,0.5,0.1200,0.002283
4,0.5,0.1300,0.002678
4,0.5,0.1400,0.003141
4,0.5,0.1500,0.003684
4,0.5,0.1600,0.004321
4,0.5,0.1700,0.005067
4,0.5,0.1800,0.005941
4,0.5,0.1900,0.006964
4,0.5,0.2000,0.008163
4,0.5,0.2100,0.009565
4,0.5,0.2200,0.011206
4,0.5,0.2300,0.013125
4,0.5,0.2400,0.015368
4,0.5,0.2500,0.017986
4,0.5,0.2600,0.021041
4,0.5,0.2700,0.024602
4,0.5,0.2800,0.028748
4,0.5,0.2900,0.033569
4,0.5,0.3000,0.039166
4,0.5,0.3100,0.045651
4,0.5,0.3200,0.053151
4,0.5,0.3300,0.061803
4,0.5,0.3400,0.071758
4,0.5,0.3500,0.083173
4,0.5,0.3600,0.096216
4,0.5,0.3700,0.111056
4,0.5,0.3800,0.127862
4,0.5,0.3900,0.146790
4,0.5,0.4000,0.167982
4,0.5,0.4100,0.191545
4,0.5,0.4200,0.217550
4,0.5,0.4300,0.246011
4,0.5,0.4400,0.276878
4,0.5,0.4500,0.310026
4,0.5,0.4600,0.345247
4,0.5,0.4700,0.382252
4,0.5,0.4800,0.420676
4,0.5,0.4900,0.460085
4,0.5,0.5000,0.500000
4,0.5,0.5100,0.539915
4,0.5,0.5200,0.579324
4,0.5,0.5300,0.617748
4,0.5,0.5400,0.654753
4,0.5,0.5500,0.689974
4,0.5,0.5600,0.723122
4,0.5,0.5700,0.753989
4,0.5,0.5800,0.782450
4,0.5,0.5900,0.808455
4,0.5,0.6000,0.832018
4,0.5,0.6100,0.853210
4,0.5,0.6200,0.872138
4,0.5,0.6300,0.888944
4,0.5,0.6400,0.903784
4,0.5,0.6500,0.916827
4,0.5,0.6600,0.928242
4,0.5,0.6700,0.938197
4,0.5,0.6800,0.946849
4,0.5,0.6900,0.954349
4,0.5,0.7000,0.960834
4,0.5,0.7100,0.966431
4,0.5,0.7200,0.971252
4,0.5,0.7300,0.975398
4,0.5,0.7400,0.978959
4,0.5,0.7500,0.982014
4,0.5,0.7600,0.984632
4,0.5,0.7700,0.986875
4,0.5,0.7800,0.988794
4,0.5,0.7900,0.990435
4,0.5,0.8000,0.991837
4,0.5,0.8100,0.993036
4,0.5,0.8200,0.994059
4,0.5,0.8300,0.994933
4,0.5,0.8400,0.995679
4,0.5,0.8500,0.996316
4,0.5,0.8600,0.996859
4,0.5,0.8700,0.997322
4,0.5,0.8800,0.997717
4,0.5,0.8900,0.998054
4,0.5,0.9000,0.998341
4,0.5,0.9100,0.998586
4,0.5,0.9200,0.998795
4,0.5,0.9300,0.998973
4,0.5,0.9400,0.999125
4,0.5,0.9500,0.999254
4,0.5,0.9600,0.999364
4,0.5,0.9700,0.999458
4,0.5,0.9800,0.999538
4,0.5,0.9900,0.999606
4,0.5,1.0000,0.999665
4,0.6,0.0000,0.000068
4,0.6,0.0100,0.000079
4,0.6,0.0200,0.000093
4,0.6,0.0300,0.000109
4,0.6,0.0400,0.000128
4,0.6,0.0500,0.000151
4,0.6,0.0600,0.000177
4,0.6,0.0700,0.000208
4,0.6,0.0800,0.000244
4,0.6,0.0900,0.000286
4,0.6,0.1000,0.000335
4,0.6,0.1100,0.000394
4,0.6,0.1200,0.000462
4,0.6,0.1300,0.000542
4,0.6,0.1400,0.000636
4,0.6,0.1500,0.000746
4,0.6,0.1600,0.000875
4,0.6,0.1700,0.001027
4,0.6,0.1800,0.001205
4,0.6,0.1900,0.001414
4,0.6,0.2000,0.001659
4,0.6,0.2100,0.001946
4,0.6,0.2200,0.002283
4,0.6,0.2300,0.002678
4,0.6,0.2400,0.003141
4,0.6,0.2500,0.003684
4,0.6,0.2600,0.004321
4,0.6,0.2700,0.005067
4,0.6,0.2800,0.005941
4,0.6,0.2900,0.006964
4,0.6,0.3000,0.008163
4,0.6,0.3100,0.009565
4,0.6,0.3200,0.011206
4,0.6,0.3300,0.013125
4,0.6,0.3400,0.015368
4,0.6,0.3500,0.017986
4,0.6,0.3600,0.021041
4,0.6,0.3700,0.024602
4,0.6,0.3800,0.028748
4,0.6,0.3900,0.033569
4,0.6,0.4000,0.039166
4,0.6,0.4100,0.045651
4,0.6,0.4200,0.053151
4,0.6,0.4300,0.061803
4,0.6,0.4400,0.071758
4,0.6,0.4500,0.083173
4,0.6,0.4600,0.096216
4,0.6,0.4700,0.111056
4,0.6,0.4800,0.127862
4,0.6,0.4900,0.146790
4,0.6,0.5000,0.167982
4,0.6,0.5100,0.191545
4,0.6,0.5200,0.217550
4,0.6,0.5300,0.246011
4,0.6,0.5400,0.276878
4,0.6,0.5500,0.310026
4,0.6,0.5600,0.345247
4,0.6,0.5700,0.382252
4,0.6,0.5800,0.420676
4,0.6,0.5900,0.460085
4,0.6,0.6000,0.500000
4,0.6,0.6100,0.539915
4,0.6,0.6200,0.579324
4,0.6,0.6300,0.617748
4,0.6,0.6400,0.654753
4,0.6,0.6500,0.689974
4,0.6,0.6600,0.723122
4,0.6,0.6700,0.753989
4,0.6,0.6800,0.782450
4,0.6,0.6900,0.808455
4,0.6,0.7000,0.832018
4,0.6,0.7100,0.853210
4,0.6,0.7200,0.872138
4,0.6,0.7300,0.888944
4,0.6,0.7400,0.903784
4,0.6,0.7500,0.916827
4,0.6,0.7600,0.928242
4,0.6,0.7700,0.938197
4,0.6,0.7800,0.946849
4,0.6,0.7900,0.954349
4,0.6,0.8000,0.960834
4,0.6,0.8100,0.966431
4,0.6,0.8200,0.971252
4,0.6,0.8300,0.975398
4,0.6,0.8400,0.978959
4,0.6,0.8500,0.982014
4,0.6,0.8600,0.984632
4,0.6,0.8700,0.986875
4,0.6,0.8800,0.988794
4,0.6,0.8900,0.990435
4,0.6,0.9000,0.991837
4,0.6,0.9100,0.993036
4,0.6,0.9200,0.994059
4,0.6,0.9300,0.994933
4,0.6,0.9400,0.995679
4,0.6,0.9500,0.996316
4,0.6,0.9600,0.996859
4,0.6,0.9700,0.997322
4,0.6,0.9800,0.997717
4,0.6,0.9900,0.998054
4,0.6,1.0000,0.998341
4,0.7,0.0000,0.000014
4,0.7,0.0100,0.000016
4,0.7,0.0200,0.000019
4,0.7,0.0300,0.000022
4,0.7,0.0400,0.000026
4,0.7,0.0500,0.000030
4,0.7,0.0600,0.000036
4,0.7,0.0700,0.000042
4,0.7,0.0800,0.000049
4,0.7,0.0900,0.000058
4,0.7,0.1000,0.000068
4,0.7,0.1100,0.000079
4,0.7,0.1200,0.000093
4,0.7,0.1300,0.000109
4,0.7,0.1400,0.000128
4,0.7,0.1500,0.000151
4,0.7,0.1600,0.000177
4,0.7,0.1700,0.000208
4,0.7,0.1800,0.000244
4,0.7,0.1900,0.000286
4,0.7,0.2000,0.000335
4,0.7,0.2100,0.000394
4,0.7,0.2200,0.000462
4,0.7,0.2300,0.000542
4,0.7,0.2400,0.000636
4,0.7,0.2500,0.000746
4,0.7,0.2600,0.000875
4,0.7,0.2700,0.001027
4,0.7,0.2800,0.001205
4,0.7,0.2900,0.001414
4,0.7,0.3000,0.001659
4,0.7,0.3100,0.001946
4,0.7,0.3200,0.002283
4,0.7,0.3300,0.002678
4,0.7,0.3400,0.003141
4,0.7,0.3500,0.003684
4,0.7,0.3600,0.004321
4,0.7,0.3700,0.005067
4,0.7,0.3800,0.005941
4,0.7,0.3900,0.006964
4,0.7,0.4000,0.008163
4,0.7,0.4100,0.009565
4,0.7,0.4200,0.011206
4,0.7,0.4300,0.013125
4,0.7,0.4400,0.015368
4,0.7,0.4500,0.017986
4,0.7,0.4600,0.021041
4,0.7,0.4700,0.024602
4,0.7,0.4800,0.028748
4,0.7,0.4900,0.033569
4,0.7,0.5000,0.039166
4,0.7,0.5100,0.045651
4,0.7,0.5200,0.053151
4,0.7,0.5300,0.061803
4,0.7,0.5400,0.071758
4,0.7,0.5500,0.083173
4,0.7,0.5600,0.096216
4,0.7,0.5700,0.111056
4,0.7,0.5800,0.127862
4,0.7,0.5900,0.146790
4,0.7,0.6000,0.167982
4,0.7,0.6100,0.191545
4,0.7,0.6200,0.217550
4,0.7,0.6300,0.246011
4,0.7,0.6400,0.276878
4,0.7,0.6500,0.310026
4,0.7,0.6600,0.345247
4,0.7,0.6700,0.382252
4,0.7,0.6800,0.420676
4,0.7,0.6900,0.460085
4,0.7,0.7000,0.500000
4,0.7,0.7100,0.539915
4,0.7,0.7200,0.579324
4,0.7,0.7300,0.617748
4,0.7,0.7400,0.654753
4,0.7,0.7500,0.689974
4,0.7,0.7600,0.723122
4,0.7,0.7700,0.753989
4,0.7,0.7800,0.782450
4,0.7,0.7900,0.808455
4,0.7,0.8000,0.832018
4,0.7,0.8100,0.853210
4,0.7,0.8200,0.872138
4,0.7,0.8300,0.888944
4,0.7,0.8400,0.903784
4,0.7,0.8500,0.916827
4,0.7,0.8600,0.928242
4,0.7,0.8700,0.938197
4,0.7,0.8800,0.946849
4,0.7,0.8900,0.954349
4,0.7,0.9000,0.960834
4,0.7,0.9100,0.966431
4,0.7,0.9200,0.971252
4,0.7,0.9300,0.975398
4,0.7,0.9400,0.978959
4,0.7,0.9500,0.982014
4,0.7,0.9600,0.984632
4,0.7,0.9700,0.986875
4,0.7,0.9800,0.988794
4,0.7,0.9900,0.990435
4,0.7,1.0000,0.991837
4,0.8,0.0000,0.000003
4,0.8,0.0100,0.000003
4,0.8,0.0200,0.000004
4,0.8,0.0300,0.000004
4,0.8,0.0400,0.000005
4,0.8,0.0500,0.000006
4,0.8,0.0600,0.000007
4,0.8,0.0700,0.000008
4,0.8,0.0800,0.000010
4,0.8,0.0900,0.000012
4,0.8,0.1000,0.000014
4,0.8,0.1100,0.000016
4,0.8,0.1200,0.000019
4,0.8,0.1300,0.000022
4,0.8,0.1400,0.000026
4,0.8,0.1500,0.000030
4,0.8,0.1600,0.000036
4,0.8,0.1700,0.000042
4,0.8,0.1800,0.000049
4,0.8,0.1900,0.000058
4,0.8,0.2000,0.000068
4,0.8,0.2100,0.000079
4,0.8,0.2200,0.000093
4,0.8,0.2300,0.000109
4,0.8,0.2400,0.000128
4,0.8,0.2500,0.000151
4,0.8,0.2600,0.000177
4,0.8,0.2700,0.000208
4,0.8,0.2800,0.000244
4,0.8,0.2900,0.000286
4,0.8,0.3000,0.000335
4,0.8,0.3100,0.000394
4,0.8,0.3200,0.000462
4,0.8,0.3300,0.000542
4,0.8,0.3400,0.000636
4,0.8,0.3500,0.000746
4,0.8,0.3600,0.000875
4,0.8,0.3700,0.001027
4,0.8,0.3800,0.001205
4,0.8,0.3900,0.001414
4,0.8,0.4000,0.001659
4,0.8,0.4100,0.001946
4,0.8,0.4200,0.002283
4,0.8,0.4300,0.002678
4,0.8,0.4400,0.003141
4,0.8,0.4500,0.003684
4,0.8,0.4600,0.004321
4,0.8,0.4700,0.005067
4,0.8,0.4800,0.005941
4,0.8,0.4900,0.006964
4,0.8,0.5000,0.008163
4,0.8,0.5100,0.009565
4,0.8,0.5200,0.011206
4,0.8,0.5300,0.013125
4,0.8,0.5400,0.015368
4,0.8,0.5500,0.017986
4,0.8,0.5600,0.021041
4,0.8,0.5700,0.024602
4,0.8,0.5800,0.028748
4,0.8,0.5900,0.033569
4,0.8,0.6000,0.039166
4,0.8,0.6100,0.045651
4,0.8,0.6200,0.053151
4,0.8,0.6300,0.061803
4,0.8,0.6400,0.071758
4,0.8,0.6500,0.083173
4,0.8,0.6600,0.096216
4,0.8,0.6700,0.111056
4,0.8,0.6800,0.127862
4,0.8,0.6900,0.146790
4,0.8,0.7000,0.167982
4,0.8,0.7100,0.191545
4,0.8,0.7200,0.217550
4,0.8,0.7300,0.246011
4,0.8,0.7400,0.276878
4,0.8,0.7500,0.310026
4,0.8,0.7600,0.345247
4,0.8,0.7700,0.382252
4,0.8,0.7800,0.420676
4,0.8,0.7900,0.460085
4,0.8,0.8000,0.500000
4,0.8,0.8100,0.539915
4,0.8,0.8200,0.579324
4,0.8,0.8300,0.617748
4,0.8,0.8400,0.654753
4,0.8,0.8500,0.689974
4,0.8,0.8600,0.723122
4,0.8,0.8700,0.753989
4,0.8,0.8800,0.782450
4,0.8,0.8900,0.808455
4,0.8,0.9000,0.832018
4,0.8,0.9100,0.853210
4,0.8,0.9200,0.872138
4,0.8,0.9300,0.888944
4,0.8,0.9400,0.903784
4,0.8,0.9500,0.916827
4,0.8,0.9600,0.928242
4,0.8,0.9700,0.938197
4,0.8,0.9800,0.946849
4,0.8,0.9900,0.954349
4,0.8,1.0000,0.960834
4,0.9,0.0000,0.000001
4,0.9,0.0100,0.000001
4,0.9,0.0200,0.000001
4,0.9,0.0300,0.000001
4,0.9,0.0400,0.000001
4,0.9,0.0500,0.000001
4,0.9,0.0600,0.000001
4,0.9,0.0700,0.000002
4,0.9,0.0800,0.000002
4,0.9,0.0900,0.000002
4,0.9,0.1000,0.000003
4,0.9,0.1100,0.000003
4,0.9,0.1200,0.000004
4,0.9,0.1300,0.000004
4,0.9,0.1400,0.000005
4,0.9,0.1500,0.000006
4,0.9,0.1600,0.000007
4,0.9,0.1700,0.000008
4,0.9,0.1800,0.000010
4,0.9,0.1900,0.000012
4,0.9,0.2000,0.000014
4,0.9,0.2100,0.000016
4,0.9,0.2200,0.000019
4,0.9,0.2300,0.000022
4,0.9,0.2400,0.000026
4,0.9,0.2500,0.000030
4,0.9,0.2600,0.000036
4,0.9,0.2700,0.000042
4,0.9,0.2800,0.000049
4,0.9,0.2900,0.000058
4,0.9,0.3000,0.000068
4,0.9,0.3100,0.000079
4,0.9,0.3200,0.000093
4,0.9,0.3300,0.000109
4,0.9,0.3400,0.000128
4,0.9,0.3500,0.000151
4,0.9,0.3600,0.000177
4,0.9,0.3700,0.000208
4,0.9,0.3800,0.000244
4,0.9,0.3900,0.000286
4,0.9,0.4000,0.000335
4,0.9,0.4100,0.000394
4,0.9,0.4200,0.000462
4,0.9,0.4300,0.000542
4,0.9,0.4400,0.000636
4,0.9,0.4500,0.000746
4,0.9,0.4600,0.000875
4,0.9,0.4700,0.001027
4,0.9,0.4800,0.001205
4,0.9,0.4900,0.001414
4,0.9,0.5000,0.001659
4,0.9,0.5100,0.001946
4,0.9,0.5200,0.002283
4,0.9,0.5300,0.002678
4,0.9,0.5400,0.003141
4,0.9,0.5500,0.003684
4,0.9,0.5600,0.004321
4,0.9,0.5700,0.005067
4,0.9,0.5800,0.005941
4,0.9,0.5900,0.006964
4,0.9,0.6000,0.008163
4,0.9,0.6100,0.009565
4,0.9,0.6200,0.011206
4,0.9,0.6300,0.013125
